week,mean,lo,hi,sim,method,Rt_true
35,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.166707120941159
36,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.16064176188190857
37,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.15510177755469717
38,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.1500291762693015
39,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.14537239057379267
40,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.14108538314142566
41,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.1371268874041616
42,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.13345976187730893
43,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.13005044081164088
44,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.1268684668223828
45,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.12388609360756413
46,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.12107794888390717
47,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.11842074931838151
48,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.11589306058308244
49,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.11347509676250205
50,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.11114855423761155
51,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.10889647589442984
52,5.0,0.1265890399214493,18.444397270569677,0,EpiEstim,0.10670314208351889
1,2.3857179536894932,2.027860260636069,2.743575646742917,0,POMP,1.5902442645711332
2,2.2917471803865244,1.9479851033285456,2.635509257444503,0,POMP,1.611358117052824
3,2.1487554952565557,1.8264421709680725,2.4710688195450388,0,POMP,1.6314751781809071
4,1.971522276533643,1.6757939350535966,2.2672506180136893,0,POMP,1.6493983988647818
5,1.774529900313355,1.5083504152663516,2.040709385360358,0,POMP,1.6626945454732447
6,1.57043525479356,1.334869966574526,1.8060005430125936,0,POMP,1.6657161988180091
7,1.3693629436199477,1.1639585020769554,1.5747673851629396,0,POMP,1.6450176956448594
8,1.179027771949865,1.0021736061573852,1.3558819377423446,0,POMP,1.5702061046617282
9,1.0051290369797965,0.8543596814328268,1.1558983925267656,0,POMP,1.389728496679779
10,0.8514135706507346,0.7237015350531244,0.9791256062483448,0,POMP,1.0788433534742254
11,0.7194126407795185,0.6115007446625907,0.8273245368964462,0,POMP,0.7397400301186442
12,0.6085239335317041,0.5172453435019485,0.6998025235614597,0,POMP,0.5136366481182113
13,0.5167274002942752,0.4392182902501339,0.5942365103384164,0,POMP,0.40600839854476306
14,0.4414885969216941,0.37526530738344,0.5077118864599482,0,POMP,0.36046828311602913
15,0.3803467111059743,0.3232947044400782,0.4373987177718704,0,POMP,0.34037817216479166
16,0.3311514818737918,0.281478759592723,0.3808242041548605,0,POMP,0.32938421928755185
17,0.2920904721047492,0.2482769012890368,0.3359040429204616,0,POMP,0.32106125679391057
18,0.261673679447396,0.2224226275302866,0.3009247313645054,0,POMP,0.31299800119762544
19,0.2385843830338659,0.202796725578786,0.2743720404889458,0,POMP,0.30447085182278294
20,0.2213478598323435,0.188145680857492,0.254550038807195,0,POMP,0.2953377117578595
21,0.2087992520507283,0.1774793642431191,0.2401191398583376,0,POMP,0.28567692937554584
22,0.2001119780020796,0.1700951813017676,0.2301287747023915,0,POMP,0.27562375112462295
23,0.194705529859565,0.1654997003806303,0.2239113593384998,0,POMP,0.2653269762932937
24,0.1921830797736735,0.1633556178076224,0.2210105417397245,0,POMP,0.25492980941109444
25,0.1922889426559002,0.1634456012575152,0.2211322840542852,0,POMP,0.244562019858803
26,0.194879614383124,0.1656476722256554,0.2241115565405926,0,POMP,0.234338987642738
27,0.1999042797487978,0.1699186377864782,0.2298899217111175,0,POMP,0.2243596675001804
28,0.2073919972760916,0.1762831976846778,0.2385007968675053,0,POMP,0.2147075919539961
29,0.2174436650795244,0.1848271153175957,0.2500602148414531,0,POMP,0.2054519924690536
30,0.2302274114475811,0.1956932997304439,0.2647615231647183,0,POMP,0.19664886662836895
31,0.2459764043500906,0.209079943697577,0.2828728650026042,0,POMP,0.18834258300327553
32,0.2649882738414696,0.2252400327652492,0.3047365149176901,0,POMP,0.18056743585881713
33,0.2876254390052148,0.2444816231544326,0.330769254855997,0,POMP,0.17334927270413858
34,0.3143156503632264,0.2671683028087424,0.3614629979177103,0,POMP,0.166707120941159
35,0.3455520167968501,0.2937192142773226,0.3973848193163776,0,POMP,0.16064176188190857
36,0.3818807247998525,0.3245986160798746,0.4391628335198304,0,POMP,0.15510177755469717
37,0.423854874857315,0.3602766436287177,0.4874331060859123,0,POMP,0.1500291762693015
38,0.4720386355254826,0.4012328401966602,0.542844430854305,0,POMP,0.14537239057379267
39,0.5269927144630832,0.4479438072936206,0.6060416216325456,0,POMP,0.14108538314142566
40,0.5892426292012887,0.5008562348210953,0.6776290235814819,0,POMP,0.1371268874041616
41,0.6592376006132209,0.5603519605212377,0.758123240705204,0,POMP,0.13345976187730893
42,0.7372993088701797,0.6267044125396527,0.8478942052007066,0,POMP,0.13005044081164088
43,0.8235605034307081,0.7000264279161018,0.9470945789453142,0,POMP,0.1268684668223828
44,0.9178945734233076,0.7802103874098115,1.0555787594368038,0,POMP,0.12388609360756413
45,1.0198386900919345,0.8668628865781441,1.1728144936057243,0,POMP,0.12107794888390717
46,1.128515002103949,0.9592377517883566,1.297792252419541,0,POMP,0.11842074931838151
47,1.2425564906927504,1.056173017088838,1.428939964296663,0,POMP,0.11589306058308244
48,1.3600462642764537,1.1560393246349856,1.5640532039179216,0,POMP,0.11347509676250205
49,1.47848096335119,1.2567088188485114,1.7002531078538683,0,POMP,0.11114855423761155
50,1.594770116661827,1.355554599162553,1.833985634161101,0,POMP,0.10889647589442984
51,1.705283224083919,1.449490740471331,1.9610757076965069,0,POMP,0.10670314208351889
52,1.8059545240402413,1.535061345434205,2.0768477026462775,0,POMP,0.10670314208351889
0,1.7054045136705507,1.314612893781144,2.379645733993903,0,NeuralSBI,1.5688502779402773
1,1.776757626850397,1.386230802753298,2.44817723171203,0,NeuralSBI,1.5902442645711332
2,1.8494459542545538,1.4589403963565826,2.5079825739318515,0,NeuralSBI,1.611358117052824
3,1.9221257980147792,1.5308762255854498,2.5862468389582784,0,NeuralSBI,1.6314751781809071
4,1.9963929519237933,1.6066294271569919,2.6630327796913904,0,NeuralSBI,1.6493983988647818
5,2.070152986646365,1.6575767613214731,2.7497107809952275,0,NeuralSBI,1.6626945454732447
6,2.137652184608757,1.6964013876873354,2.8241696007722044,0,NeuralSBI,1.6657161988180091
7,2.208229499289452,1.7375593666492004,2.895049582590879,0,NeuralSBI,1.6450176956448594
8,2.26425429159374,1.785302599316961,2.949478233618958,0,NeuralSBI,1.5702061046617282
9,2.325869014852579,1.8104143294740993,2.9967602644014213,0,NeuralSBI,1.389728496679779
10,2.379419799255638,1.8231080127045787,3.0355032977943295,0,NeuralSBI,1.0788433534742254
11,2.4236772886410973,1.8243175986389408,3.07960805080224,0,NeuralSBI,0.7397400301186442
12,2.460668708442207,1.8218814168587247,3.080519946306659,0,NeuralSBI,0.5136366481182113
13,2.485440731222281,1.8155671571001297,3.073337688773506,0,NeuralSBI,0.40600839854476306
14,2.489943873161341,1.7881395581042299,3.0574850221771,0,NeuralSBI,0.36046828311602913
15,2.4867856810630653,1.7607325100750089,3.0327361724934825,0,NeuralSBI,0.34037817216479166
16,2.4679623868025224,1.7126979227055055,2.998650629396271,0,NeuralSBI,0.32938421928755185
17,2.4226733058935594,1.6461266842451576,2.9719847973168423,0,NeuralSBI,0.32106125679391057
18,2.360921074845571,1.570427633726848,2.9389095943575305,0,NeuralSBI,0.31299800119762544
19,2.2854481687828163,1.4836339528935423,2.9218536627123672,0,NeuralSBI,0.30447085182278294
20,2.2011952940584667,1.406153269730968,2.899827670077166,0,NeuralSBI,0.2953377117578595
21,2.1099434302736526,1.3370588322410124,2.8945309875585012,0,NeuralSBI,0.28567692937554584
22,2.0040534306587023,1.2584991675011008,2.8524237854630194,0,NeuralSBI,0.27562375112462295
23,1.90213583537522,1.1735371684897504,2.8231961271224706,0,NeuralSBI,0.2653269762932937
24,1.8003076502273578,1.0781263928784857,2.7756653376367355,0,NeuralSBI,0.25492980941109444
25,1.7011843253062868,1.0052592416553339,2.736793198930646,0,NeuralSBI,0.244562019858803
26,1.609078345616406,0.9234677908419192,2.6863461394457335,0,NeuralSBI,0.234338987642738
27,1.5143029239208552,0.8453673302205608,2.6370089449857566,0,NeuralSBI,0.2243596675001804
28,1.4249444597267449,0.7770217929534069,2.586905932959329,0,NeuralSBI,0.2147075919539961
29,1.349919534841573,0.722341712844684,2.522337174784437,0,NeuralSBI,0.2054519924690536
30,1.284802424957149,0.6696620996508167,2.4539772916607197,0,NeuralSBI,0.19664886662836895
31,1.2255281221569359,0.6331676478761441,2.3829690734349835,0,NeuralSBI,0.18834258300327553
32,1.1741022283211566,0.6015659958985462,2.3080217726197074,0,NeuralSBI,0.18056743585881713
33,1.134320364376161,0.5748897265747752,2.2339934541449886,0,NeuralSBI,0.17334927270413858
34,1.0979188507270352,0.5533894554135139,2.1703559592984645,0,NeuralSBI,0.166707120941159
35,1.0752538811339278,0.5405765516958491,2.086133553418066,0,NeuralSBI,0.16064176188190857
36,1.0494630857167402,0.5352727800371394,2.022944933810876,0,NeuralSBI,0.15510177755469717
37,1.0373334034850836,0.5351721740902526,1.9851686966547326,0,NeuralSBI,0.1500291762693015
38,1.0307655609424216,0.5383759790027853,1.9370226663899686,0,NeuralSBI,0.14537239057379267
39,1.0260394598584652,0.541398472702495,1.9615911929763246,0,NeuralSBI,0.14108538314142566
40,1.0222704315640039,0.552175649952568,1.964980394183219,0,NeuralSBI,0.1371268874041616
41,1.0318675753579667,0.5579012578818848,1.9197832324258532,0,NeuralSBI,0.13345976187730893
42,1.036284457774618,0.5754433178702355,1.9297385366004656,0,NeuralSBI,0.13005044081164088
43,1.0473761888394384,0.5874596605133606,1.9424488946328684,0,NeuralSBI,0.1268684668223828
44,1.07138645099004,0.5982919724777245,1.9469966227247049,0,NeuralSBI,0.12388609360756413
45,1.0955338790980473,0.6066167349936422,1.9938307469724916,0,NeuralSBI,0.12107794888390717
46,1.1231225341761446,0.6116672248427854,2.0277662267896575,0,NeuralSBI,0.11842074931838151
47,1.1568540260429416,0.6158206253576102,2.117280050928696,0,NeuralSBI,0.11589306058308244
48,1.1811544527478341,0.6041703658598943,2.2155882510104834,0,NeuralSBI,0.11347509676250205
49,1.2114147436705633,0.5951777746818484,2.3594655782407448,0,NeuralSBI,0.11114855423761155
50,1.2348662674490303,0.5813280948056829,2.4916027238474476,0,NeuralSBI,0.10889647589442984
51,1.2696536047003903,0.569946788892452,2.706138364666383,0,NeuralSBI,0.10670314208351889
4,2.167386546442032,2.040497208822293,2.298049249568121,1,EpiEstim,1.3798051281489607
5,1.5616323917957546,1.4875584882589714,1.637480789516855,1,EpiEstim,1.3943268850295856
6,1.7851473957777644,1.7211855867409385,1.850259777278681,1,EpiEstim,1.4066490369708584
7,1.8599920797021925,1.8106372263601975,1.9100013436829,1,EpiEstim,1.4157425744324859
8,1.822827663340864,1.78665665795579,1.8593561187735792,1,EpiEstim,1.4199603150826505
9,2.0265450922667587,1.9980377191223644,2.0552515982033253,1,EpiEstim,1.4166617321588788
10,2.3729930521854135,2.351109128937625,2.3949769502459346,1,EpiEstim,1.4010757523079576
11,1.554287480191351,1.5426709295708465,1.5659470025243365,1,EpiEstim,1.3651718550215044
12,2.1540366929296484,2.142995886618609,2.1651054763289066,1,EpiEstim,1.296936784403885
13,1.397893709481676,1.3917766088227042,1.4040240386200589,1,EpiEstim,1.1838812416465205
14,2.236152932927233,2.2295762558412315,2.2427391620526778,1,EpiEstim,1.0254303678638814
15,1.298827260734058,1.295443222839158,1.3022156520589805,1,EpiEstim,0.8474654633714247
16,1.3488477015255935,1.3458102270753556,1.3518885527265847,1,EpiEstim,0.6908940816533374
17,0.9559619097336302,0.9537505749943584,0.9581757698032456,1,EpiEstim,0.5786735498794321
18,0.8083826431272196,0.806304926496109,0.8104629964577034,1,EpiEstim,0.5070280726521319
19,0.6250936946910133,0.6230700596391803,0.6271205654369317,1,EpiEstim,0.4614905422197311
20,0.392221197846688,0.3902147476271751,0.3942327223831136,1,EpiEstim,0.42997736552994387
21,0.5304866941267836,0.52685447735403,0.5341312162382355,1,EpiEstim,0.40521984024158186
22,0.305928586889385,0.3021969370944762,0.3096828186387611,1,EpiEstim,0.3835430497995803
23,0.5337714925033775,0.5251836453267114,0.5424280206703179,1,EpiEstim,0.3633628724541808
24,0.4230603355859144,0.4127478840888878,0.4334982601782077,1,EpiEstim,0.34410827344536776
25,0.4276186391703109,0.4120699650621494,0.4434512319907642,1,EpiEstim,0.32568049195194215
26,0.4059332136480727,0.3833526865347946,0.4291507878650657,1,EpiEstim,0.30815656700500826
27,0.3611481186628316,0.3287569934763472,0.3950392812432259,1,EpiEstim,0.2916572392436207
28,0.2931686059037032,0.2467769550631506,0.3434969028966785,1,EpiEstim,0.2762999495074038
29,0.2450284802020533,0.1725226626619358,0.3300545183681755,1,EpiEstim,0.26217644375509713
30,0.2011654131883092,0.0868489471148362,0.3626679310522133,1,EpiEstim,0.24935510456169682
31,0.122019872292976,0.0030892756969811,0.4501165998951656,1,EpiEstim,0.23788197571033007
32,2.2708724315974296,0.0574935121800011,8.37697465583351,1,EpiEstim,0.22778877267331285
33,4.995798066018792,0.1264826561637504,18.428896842638856,1,EpiEstim,0.21909854142735197
34,4.999998925450462,0.1265890127162105,18.444393306685964,1,EpiEstim,0.2118322621562086
35,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.20601517878674702
36,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.2016463205905265
37,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.19859874048827067
38,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.1967384924959095
39,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.19595683037234174
40,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.19616487511102007
41,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.19728924703561296
42,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.19926841645723678
43,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.20204958595255695
44,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.20558596221500594
45,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.20983431031923097
46,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.2147527111811781
47,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.22029846623188307
48,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.2264261134865667
49,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.2330855374528043
50,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.24022017247693728
51,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.24776531564490165
52,5.0,0.1265890399214493,18.444397270569677,1,EpiEstim,0.2556465813989316
1,1.8109989799442283,1.539349132952594,2.0826488269358627,1,POMP,1.3470977609481165
2,1.7373847917308964,1.476777072971262,1.9979925104905307,1,POMP,1.3638603611792495
3,1.6678018386407982,1.4176315628446785,1.9179721144369175,1,POMP,1.3798051281489607
4,1.600805025037534,1.3606842712819038,1.840925778793164,1,POMP,1.3943268850295856
5,1.53514396608398,1.304872371171383,1.765415560996577,1,POMP,1.4066490369708584
6,1.4697396129815596,1.2492786710343258,1.6902005549287935,1,POMP,1.4157425744324859
7,1.403670132174698,1.1931196123484933,1.6142206520009026,1,POMP,1.4199603150826505
8,1.336162876719862,1.1357384452118826,1.536587308227841,1,POMP,1.4166617321588788
9,1.2666037292586347,1.0766131698698396,1.45659428864743,1,POMP,1.4010757523079576
10,1.1945782070251905,1.0153914759714118,1.373764938078969,1,POMP,1.3651718550215044
11,1.1199251825804748,0.9519364051934036,1.287913959967546,1,POMP,1.296936784403885
12,1.0428144791685887,0.8863923072933004,1.199236651043877,1,POMP,1.1838812416465205
13,0.9637846319948536,0.8192169371956256,1.1083523267940816,1,POMP,1.0254303678638814
14,0.88370979253047,0.7511533236508995,1.0162662614100404,1,POMP,0.8474654633714247
15,0.8036360720610917,0.6830906612519279,0.9241814828702554,1,POMP,0.6908940816533374
16,0.724606083495803,0.6159151709714326,0.8332969960201734,1,POMP,0.5786735498794321
17,0.6475156197176367,0.5503882767599912,0.7446429626752822,1,POMP,0.5070280726521319
18,0.5730805954046607,0.4871185060939616,0.6590426847153598,1,POMP,0.4614905422197311
19,0.5022126172400382,0.4268807246540324,0.5775445098260439,1,POMP,0.42997736552994387
20,0.4366682036155874,0.3711679730732493,0.5021684341579254,1,POMP,0.40521984024158186
21,0.3777117258368022,0.3210549669612819,0.4343684847123225,1,POMP,0.3835430497995803
22,0.325907364783767,0.2770212600662019,0.3747934695013319,1,POMP,0.3633628724541808
23,0.2812953371221062,0.2391010365537902,0.3234896376904221,1,POMP,0.34410827344536776
24,0.243553968465967,0.207020873196072,0.2800870637358621,1,POMP,0.32568049195194215
25,0.2121446303069629,0.1803229357609184,0.2439663248530073,1,POMP,0.30815656700500826
26,0.1864306056497617,0.1584660148022975,0.214395196497226,1,POMP,0.2916572392436207
27,0.1657662926549096,0.1409013487566731,0.190631236553146,1,POMP,0.2762999495074038
28,0.1495598697551515,0.1271258892918788,0.1719938502184242,1,POMP,0.26217644375509713
29,0.1373155981513037,0.1167182584286081,0.1579129378739992,1,POMP,0.24935510456169682
30,0.1286639060731729,0.109364320162197,0.1479634919841489,1,POMP,0.23788197571033007
31,0.1233876758702336,0.1048795244896985,0.1418958272507686,1,POMP,0.22778877267331285
32,0.1214538146934166,0.1032357424894041,0.1396718868974291,1,POMP,0.21909854142735197
33,0.1230611561366645,0.1046019827161648,0.1415203295571641,1,POMP,0.2118322621562086
34,0.1287204080407893,0.1094123468346709,0.1480284692469077,1,POMP,0.20601517878674702
35,0.1393915802660606,0.1184828432261515,0.1603003173059697,1,POMP,0.2016463205905265
36,0.1565391270533689,0.1330582579953636,0.1800199961113743,1,POMP,0.19859874048827067
37,0.1817584277883499,0.1544946636200974,0.2090221919566023,1,POMP,0.1967384924959095
38,0.2172840896402864,0.1846914761942435,0.2498767030863294,1,POMP,0.19595683037234174
39,0.2663173444769643,0.2263697428054196,0.3062649461485089,1,POMP,0.19616487511102007
40,0.333261824740285,0.2832725510292422,0.3832510984513277,1,POMP,0.19728924703561296
41,0.4239969292890938,0.3603973898957297,0.4875964686824579,1,POMP,0.19926841645723678
42,0.5461441897781764,0.4642225613114499,0.6280658182449028,1,POMP,0.20204958595255695
43,0.7092442490472309,0.6028576116901463,0.8156308864043155,1,POMP,0.20558596221500594
44,0.9247081022887536,0.7860018869454406,1.0634143176320667,1,POMP,0.20983431031923097
45,1.2053419546510191,1.0245406614533663,1.386143247848672,1,POMP,0.2147527111811781
46,1.5641885060984213,1.329560230183658,1.7988167820131844,1,POMP,0.22029846623188307
47,2.012415016764128,1.7105527642495089,2.314277269278747,1,POMP,0.2264261134865667
48,2.556066135620584,2.172656215277496,2.9394760559636715,1,POMP,0.2330855374528043
49,3.1917519885539165,2.7129891902708287,3.670514786837004,1,POMP,0.24022017247693728
50,3.901801204448239,3.3165310237810037,4.487071385115475,1,POMP,0.24776531564490165
51,4.650038245399349,3.9525325085894463,5.347543982209251,1,POMP,0.2556465813989316
52,5.379968498263134,4.572973223523664,6.186963773002604,1,POMP,0.2556465813989316
0,1.5265482168316789,1.1707144910792093,2.100045774143104,1,NeuralSBI,1.3300539594747454
1,1.5711041528220118,1.210558827464712,2.1511833917697225,1,NeuralSBI,1.3470977609481165
2,1.615273374721745,1.2620713225812545,2.2018844012941976,1,NeuralSBI,1.3638603611792495
3,1.6586270007429778,1.3068959445866373,2.2581530375233023,1,NeuralSBI,1.3798051281489607
4,1.702385465722924,1.3540017566590348,2.325411714991307,1,NeuralSBI,1.3943268850295856
5,1.7448973360009439,1.3931913898294546,2.366830016898274,1,NeuralSBI,1.4066490369708584
6,1.7884732324476804,1.4353618933669778,2.412300894045063,1,NeuralSBI,1.4157425744324859
7,1.8297650816202533,1.4739224523660799,2.4592129339562914,1,NeuralSBI,1.4199603150826505
8,1.8655307159542662,1.5066368570467086,2.5037817601897077,1,NeuralSBI,1.4166617321588788
9,1.9001423258701804,1.5378238753824944,2.5426604456065056,1,NeuralSBI,1.4010757523079576
10,1.930666050399745,1.5599603120564078,2.5789547443190526,1,NeuralSBI,1.3651718550215044
11,1.9540295426713883,1.573744836860809,2.595058949393583,1,NeuralSBI,1.296936784403885
12,1.9768749298155734,1.575927717153748,2.6001085025155253,1,NeuralSBI,1.1838812416465205
13,1.9851609361409008,1.577965108929077,2.6107877568024063,1,NeuralSBI,1.0254303678638814
14,1.992298047919826,1.5689517004275706,2.631109351968771,1,NeuralSBI,0.8474654633714247
15,1.9887943201475984,1.547876663219364,2.6357878169765425,1,NeuralSBI,0.6908940816533374
16,1.9823843929125557,1.510593487665989,2.639570127355829,1,NeuralSBI,0.5786735498794321
17,1.9617303301919664,1.468564130422623,2.6493826150946345,1,NeuralSBI,0.5070280726521319
18,1.9404748634142734,1.4184988945457635,2.65252455558378,1,NeuralSBI,0.4614905422197311
19,1.8986795177624902,1.3559588200321198,2.6599648850301167,1,NeuralSBI,0.42997736552994387
20,1.8489621988317713,1.2831876836319798,2.630788684282261,1,NeuralSBI,0.40521984024158186
21,1.8030683424929723,1.216321646936976,2.64343037307244,1,NeuralSBI,0.3835430497995803
22,1.7424452317768484,1.1404980861380132,2.643605718692541,1,NeuralSBI,0.3633628724541808
23,1.6860600833001893,1.0755993060707185,2.6840672829984604,1,NeuralSBI,0.34410827344536776
24,1.626282758036107,1.0047844660880594,2.727502150045755,1,NeuralSBI,0.32568049195194215
25,1.5615602825799266,0.9396775258219086,2.747359839790045,1,NeuralSBI,0.30815656700500826
26,1.5079970639880886,0.8669917603023818,2.7612336555510657,1,NeuralSBI,0.2916572392436207
27,1.4516677523709378,0.8072977521466679,2.766377068570686,1,NeuralSBI,0.2762999495074038
28,1.3994429039359981,0.7480480454098506,2.7555008516693187,1,NeuralSBI,0.26217644375509713
29,1.3447560524406366,0.6954899148566918,2.7545463440710005,1,NeuralSBI,0.24935510456169682
30,1.299795029024158,0.6495366371179313,2.7229343723267903,1,NeuralSBI,0.23788197571033007
31,1.2610127523206924,0.617591500227787,2.683413000912256,1,NeuralSBI,0.22778877267331285
32,1.2255722088658478,0.5932093845238682,2.660867092520952,1,NeuralSBI,0.21909854142735197
33,1.1932957913060003,0.5744890572805208,2.643304142073248,1,NeuralSBI,0.2118322621562086
34,1.1696655467051387,0.5560112168258737,2.585723121741458,1,NeuralSBI,0.20601517878674702
35,1.1431753967923766,0.5501355704104766,2.513833016117041,1,NeuralSBI,0.2016463205905265
36,1.1335782232198843,0.5481570984915055,2.4573394077401067,1,NeuralSBI,0.19859874048827067
37,1.1168240691093962,0.5555493266463701,2.4368448698847436,1,NeuralSBI,0.1967384924959095
38,1.1034425811423327,0.5622195630292304,2.3328325644747987,1,NeuralSBI,0.19595683037234174
39,1.0939769810740976,0.5672167640968678,2.2632060817307047,1,NeuralSBI,0.19616487511102007
